Date,f,spg,cof,xom,nvda,cop,wfc,gm,googl,gs,axp,lly,schw,bac,tgt,ms,intu,met,de,meta
2021-04-01,10.052986145019531,93.85858917236328,120.95186614990234,49.859073638916016,13.782489776611328,47.4383544921875,36.40990447998047,56.47172927856445,106.22595977783203,299.5246887207031,138.26943969726562,178.1341552734375,63.426513671875,36.186038970947266,184.3843536376953,69.44818878173828,386.1733093261719,55.23067855834961,355.6078186035156,297.7634582519531
2021-04-05,10.490790367126465,93.73638916015625,123.5800552368164,49.08586502075195,13.957867622375488,45.848876953125,36.2720832824707,59.637271881103516,110.6739501953125,295.7765197753906,139.6945037841797,177.79754638671875,65.05897521972656,36.47011184692383,188.63758850097656,69.25286102294922,392.9249572753906,55.21274948120117,358.17840576171875,307.98272705078125
2021-04-06,10.672517776489258,94.90960693359375,123.04882049560547,48.94685363769531,13.832133293151855,46.173805236816406,36.61202621459961,60.51658248901367,110.19014739990234,298.9944152832031,139.78053283691406,175.7877655029297,64.24752807617188,36.36930847167969,188.7110595703125,70.2206039428711,392.0065002441406,54.92582702636719,358.9429016113281,305.3406677246094
2021-04-07,10.515571594238281,95.33328247070312,123.92489624023438,49.1640510559082,14.113536834716797,45.99817657470703,36.74065399169922,59.43209457397461,111.67498016357422,298.5281982421875,140.7178497314453,175.32615661621094,64.00885772705078,36.69918441772461,187.81082153320312,70.17623138427734,391.85992431640625,55.392059326171875,358.15936279296875,312.150146484375
2021-04-08,10.333840370178223,94.19629669189453,123.7011947631836,48.6514778137207,14.286670684814453,44.997074127197266,36.77739715576172,58.7091064453125,112.24356842041016,302.7243347167969,140.63177490234375,175.6050262451172,63.80838394165039,36.37846755981445,186.9014129638672,71.20613861083984,401.89459228515625,54.970664978027344,357.4713134765625,312.0803527832031
2021-04-09,10.333840370178223,95.49806213378906,125.04324340820312,48.538536071777344,14.369494438171387,44.98828887939453,37.209205627441406,58.77749252319336,113.25306701660156,302.4226989746094,141.33953857421875,177.4129180908203,64.50525665283203,36.644203186035156,188.646728515625,71.66783142089844,408.6265869140625,55.517581939697266,360.2713317871094,311.52203369140625
2021-04-12,10.226454734802246,94.53409576416016,125.1084976196289,48.21708679199219,15.176780700683594,44.663360595703125,37.457279205322266,58.28898239135742,111.95378875732422,303.3642578125,141.138671875,174.84532165527344,64.63893127441406,36.70835876464844,188.40792846679688,71.18838500976562,406.9827575683594,56.18107604980469,361.47540283203125,310.60479736328125
2021-04-13,10.077766418457031,93.41358947753906,123.64527893066406,48.39952850341797,15.646283149719238,44.601890563964844,36.55690002441406,57.1458740234375,112.44306945800781,299.5613098144531,139.62753295898438,175.52809143066406,63.57926559448242,36.0302619934082,188.2609405517578,70.61128234863281,409.92791748046875,55.6341438293457,361.86724853515625,308.83013916015625
2021-04-14,10.110808372497559,93.7266845703125,126.53439331054688,49.798255920410156,15.244636535644531,46.27040100097656,38.57814407348633,57.1360969543457,111.81861877441406,306.5730895996094,140.99520874023438,175.98008728027344,64.38117980957031,36.543399810791016,188.96829223632812,71.72997283935547,402.442626953125,56.243839263916016,364.5716247558594,301.9110107421875
2021-04-15,10.110808372497559,94.39403533935547,125.69563293457031,49.50286865234375,16.10306739807129,45.57665252685547,38.80782699584961,57.26311111450195,113.98026275634766,309.4984436035156,142.0568389892578,178.7880401611328,62.52916717529297,35.4987907409668,189.01417541503906,71.7566146850586,408.57763671875,55.85829544067383,365.1832580566406,306.8959655761719
2021-04-16,10.102547645568848,96.4949722290039,127.38249969482422,49.2248649597168,15.878789901733398,44.86534118652344,40.27782440185547,57.360809326171875,113.85557556152344,312.93585205078125,143.45321655273438,181.99032592773438,61.80363464355469,35.874488830566406,191.5771484375,69.77669525146484,406.87506103515625,56.548683166503906,366.0718994140625,305.2608947753906
2021-04-19,10.003421783447266,96.03358459472656,126.19890594482422,49.0684814453125,15.329205513000488,44.689697265625,40.314579010009766,56.54988479614258,114.20520782470703,313.6488342285156,142.06640625,182.36537170410156,62.89192199707031,35.892818450927734,191.66896057128906,71.05519104003906,393.6361389160156,56.57557678222656,363.82623291015625,301.33270263671875
2021-04-20,9.458230972290039,94.13863372802734,122.55487060546875,48.034645080566406,15.13910961151123,42.72262191772461,39.08346176147461,54.48837661743164,113.66903686523438,303.4008483886719,138.7763671875,183.2981719970703,60.80125045776367,34.894004821777344,190.4013214111328,68.62248229980469,396.6498718261719,54.8361701965332,353.83990478515625,301.7414855957031
2021-04-21,9.68952465057373,96.9151611328125,123.86894226074219,48.6514778137207,15.327958106994629,43.94326400756836,39.72657775878906,56.16884994506836,113.63612365722656,306.4998779296875,140.7657012939453,183.6251220703125,62.43368911743164,35.48046112060547,189.94200134277344,70.3626937866211,400.1528625488281,56.1721076965332,358.93341064453125,300.5650329589844
2021-04-22,9.862993240356445,95.28385925292969,123.95281219482422,48.01727294921875,14.8187894821167,43.433937072753906,39.23044967651367,55.35792541503906,112.3478012084961,302.4591979980469,140.74656677246094,179.8747100830078,61.86090850830078,35.15058135986328,188.83966064453125,69.51033020019531,398.02960205078125,55.499656677246094,352.01470947265625,295.6299133300781
2021-04-23,10.094286918640137,96.33019256591797,126.45053100585938,48.27790832519531,15.232911109924316,43.662254333496094,40.29619598388672,56.20792770385742,114.71245574951172,310.2298583984375,138.03985595703125,181.48065185546875,64.09478759765625,35.901981353759766,189.24386596679688,71.87203216552734,405.9944763183594,56.29762649536133,359.5736999511719,300.22607421875
2021-04-26,10.135588645935059,99.00788116455078,128.8829803466797,48.37346649169922,15.445210456848145,44.1276741027832,40.553443908691406,56.87229919433594,115.21121978759766,314.0420227050781,143.7879638671875,180.03822326660156,64.69620513916016,36.112735748291016,187.0575408935547,72.37811279296875,409.2920837402344,56.29762649536133,363.5682678222656,302.13031005859375
2021-04-27,10.3173189163208,100.81219482421875,129.4980926513672,49.0076789855957,15.349162101745605,45.049747467041016,41.42625427246094,57.614837646484375,114.26605987548828,316.8851623535156,143.8070831298828,175.2203826904297,66.48138427734375,36.543399810791016,187.7281494140625,72.76876831054688,407.16864013671875,56.808692932128906,365.3934326171875,302.6587219238281
2021-04-28,10.267757415771484,101.42188262939453,134.54005432128906,50.48460006713867,15.24438762664795,46.5777587890625,41.41707229614258,57.204490661621094,117.66065216064453,318.2381286621094,145.89205932617188,173.62405395507812,66.69141387939453,36.68086242675781,187.8199920654297,73.45242309570312,406.85546875,57.14043426513672,362.94708251953125,306.1781311035156
2021-04-29,9.301283836364746,101.61141204833984,139.0787811279297,51.20567321777344,15.292284965515137,46.65678405761719,42.48281478881836,55.26999282836914,119.34248352050781,322.6809997558594,147.8909912109375,175.21078491210938,68.4574966430664,37.67050552368164,190.50238037109375,74.57588195800781,407.197998046875,57.76805877685547,359.6883850097656,328.5208740234375
2021-04-30,9.532574653625488,100.30139923095703,138.9390106201172,49.728759765625,14.977703094482422,44.909244537353516,41.38951110839844,55.90505599975586,117.38433837890625,318.5489501953125,146.666748046875,175.75889587402344,67.2069091796875,37.1390266418457,190.39208984375,73.60399627685547,403.2938537597656,57.050777435302734,354.3941650390625,324.10418701171875
2021-05-03,9.60692024230957,101.5042724609375,139.7218780517578,51.10142135620117,14.805318832397461,46.31430435180664,41.784568786621094,55.83666229248047,116.8646240234375,320.1121826171875,148.05360412597656,178.7880401611328,67.72241973876953,37.16652297973633,194.08494567871094,73.52374267578125,402.4914855957031,57.579769134521484,357.1846008300781,321.6116638183594
2021-05-04,9.425189018249512,99.98831176757812,141.6790313720703,51.42287063598633,14.320846557617188,46.165008544921875,42.0234489440918,54.06825637817383,115.05660247802734,319.8196716308594,147.79534912109375,180.98060607910156,66.91098022460938,37.569705963134766,194.38809204101562,73.68424224853516,389.0666198730469,57.66046905517578,362.73681640625,317.404296875
2021-05-05,9.590399742126465,99.62578582763672,143.15155029296875,52.96929168701172,14.427868843078613,48.68534851074219,42.207191467285156,56.25678253173828,115.45262145996094,326.9320983886719,149.57427978515625,185.4137420654297,67.76060485839844,37.92707061767578,195.12301635742188,75.3515853881836,383.6066589355469,58.64673614501953,362.04876708984375,314.0743713378906
2021-05-06,9.697784423828125,101.27357482910156,145.79833984375,53.473182678222656,14.492232322692871,48.91366195678711,42.9345817565918,57.370582580566406,116.5788345336914,334.56549072265625,150.04293823242188,186.45233154296875,68.276123046875,38.495208740234375,195.66497802734375,77.42018127441406,385.59295654296875,60.027488708496094,372.6084289550781,319.0593566894531
2021-05-07,9.763867378234863,102.93785858154297,146.9819793701172,54.237709045410156,14.780869483947754,50.143096923828125,42.85171890258789,57.63438415527344,117.3060302734375,339.0633544921875,152.0514373779297,187.92364501953125,68.49568939208984,38.650978088378906,197.23582458496094,78.19589233398438,392.41302490234375,60.21578598022461,376.7271728515625,318.1221618652344
2021-05-10,9.673005104064941,104.42913055419922,146.67440795898438,54.36802673339844,14.235526084899902,50.05527877807617,42.906951904296875,56.09069061279297,114.3044662475586,337.04296875,151.76446533203125,187.28895568847656,67.87516021728516,38.53185272216797,196.61114501953125,77.09919738769531,384.0959167480469,60.02614212036133,374.0323181152344,305.051513671875
2021-05-11,9.565616607666016,101.04290771484375,144.23263549804688,52.639156341552734,14.2759428024292,48.93122482299805,42.096702575683594,54.44929885864258,113.22264099121094,329.0346984863281,147.69972229003906,187.2793426513672,67.4264907836914,38.09201431274414,192.2109832763672,75.71715545654297,386.4931640625,58.45482635498047,366.1962585449219,305.6098327636719
2021-05-12,9.359106063842773,96.90693664550781,142.56439208984375,52.92121887207031,13.729352951049805,48.904884338378906,42.02303695678711,52.524566650390625,109.74076080322266,323.9883728027344,145.6625518798828,185.788818359375,65.98497009277344,37.73463821411133,186.44207763671875,74.61153411865234,391.287841796875,57.27182388305664,357.05084228515625,301.6417541503906
2021-05-13,9.540838241577148,97.2117691040039,145.65855407714844,52.268959045410156,13.636299133300781,48.002193450927734,42.722816467285156,53.34526443481445,111.17671203613281,328.0198974609375,147.36495971679688,188.2904510498047,67.4111099243164,38.33942794799805,191.63223266601562,75.6636734008789,394.839599609375,58.29227828979492,361.33203125,304.3436584472656
2021-05-14,9.780388832092285,100.66390228271484,147.7328643798828,53.56466293334961,14.212824821472168,50.01998519897461,43.238433837890625,54.71309280395508,113.63761138916016,337.12530517578125,150.30113220214844,189.5171356201172,70.11022186279297,38.81591796875,193.9747314453125,77.88379669189453,408.2841491699219,59.51140213012695,366.9606628417969,314.9916076660156
2021-05-17,10.03646469116211,100.71332550048828,149.40536499023438,54.81629943847656,14.135490417480469,51.595272064208984,44.103939056396484,54.75217056274414,114.1633071899414,337.56402587890625,150.0238037109375,188.86033630371094,69.8709487915039,39.16412353515625,192.92750549316406,78.54361724853516,410.39764404296875,59.33079147338867,366.5306701660156,314.5130310058594
2021-05-18,10.028203964233398,100.9852294921875,146.61163330078125,53.264976501464844,13.98605728149414,50.7014274597168,43.146358489990234,54.60561752319336,112.84407806396484,333.27655029296875,148.2353057861328,187.9910430908203,67.8609619140625,38.632652282714844,190.2456512451172,77.54499816894531,408.450439453125,59.05084991455078,353.2856140136719,309.029541015625
2021-05-19,10.003421783447266,100.73805236816406,146.8358612060547,51.98689651489258,14.0359525680542,49.188079833984375,42.51103591918945,54.25388717651367,113.29446411132812,327.6268615722656,147.98663330078125,189.806884765625,68.15767669677734,38.45854187011719,201.83934020996094,76.7247085571289,412.139404296875,58.545127868652344,342.51568603515625,312.64862060546875
2021-05-20,10.3173189163208,100.9852294921875,147.45254516601562,51.86349868774414,14.581542015075684,49.01993179321289,42.10591125488281,54.23434829711914,115.06259155273438,328.90667724609375,148.75177001953125,192.72386169433594,67.70780944824219,38.366912841796875,204.40139770507812,77.09919738769531,425.90667724609375,58.21099853515625,339.4577331542969,317.653564453125
2021-05-21,11.011199951171875,100.82868194580078,148.6111602783203,51.93400955200195,14.959988594055176,49.250038146972656,42.24401092529297,55.41654968261719,114.42316436767578,334.8305969238281,150.0333709716797,193.06198120117188,69.07650756835938,38.85258102416992,207.4426727294922,78.76652526855469,424.1062316894531,58.43675994873047,343.7867431640625,315.28076171875
2021-05-24,10.788166999816895,102.6906967163086,150.19027709960938,52.54220199584961,15.578926086425781,49.648277282714844,42.57549285888672,55.2993049621582,117.76040649414062,336.68646240234375,151.72622680664062,194.16305541992188,69.49766540527344,39.06333541870117,207.73757934570312,79.97024536132812,430.93609619140625,59.03278350830078,343.4140319824219,323.655517578125
2021-05-25,10.58165454864502,102.49296569824219,147.8356475830078,51.352264404296875,15.614599227905273,48.56859588623047,42.437374114990234,55.455623626708984,117.8516845703125,333.2308044433594,151.12367248535156,192.4244384765625,68.5596694946289,38.495208740234375,207.63621520996094,79.23017883300781,429.54669189453125,57.81365203857422,344.6850280761719,326.8060607910156
2021-05-26,11.48204517364502,104.38793182373047,149.3493194580078,51.95164108276367,15.666739463806152,49.04648208618164,42.722816467285156,56.74530029296875,118.7215347290039,335.8728332519531,151.66885375976562,194.13409423828125,68.46395874023438,38.5226936340332,209.3043212890625,79.66707611083984,433.2845458984375,58.039424896240234,341.8659362792969,326.6764221191406
2021-05-27,12.291571617126465,105.69793701171875,151.1713104248047,51.616695404052734,15.455190658569336,49.143836975097656,43.05427551269531,58.396461486816406,117.84220886230469,339.5021667480469,152.7783203125,192.4051055908203,70.68450927734375,38.99002456665039,209.54391479492188,80.5141372680664,422.8145751953125,59.29467010498047,346.1375427246094,331.7511291503906
2021-05-28,12.00245475769043,105.86270904541016,150.2276153564453,51.44922637939453,16.210084915161133,49.329681396484375,43.0174560546875,57.94702911376953,117.55142211914062,341.24493408203125,153.15130615234375,192.9267120361328,70.68450927734375,38.843406677246094,209.1292266845703,81.09368133544922,429.64453125,59.023746490478516,345.07684326171875,327.74322509765625
2021-06-01,12.233748435974121,110.55892944335938,155.33859252929688,53.291412353515625,16.230043411254883,51.568721771240234,43.5146484375,58.27921676635742,118.7649154663086,350.8030090332031,156.62310791015625,191.65171813964844,71.44063568115234,39.329063415527344,209.4517822265625,82.12798309326172,429.22381591796875,60.062259674072266,348.43109130859375,328.1419982910156
2021-06-02,12.316352844238281,111.38282012939453,155.0302734375,53.71450424194336,16.742706298828125,52.2059211730957,43.10031509399414,58.27921676635742,118.23673248291016,351.7203369140625,156.96742248535156,192.33753967285156,71.7182388305664,39.34739303588867,210.47476196289062,82.7075424194336,435.8579406738281,59.6829719543457,340.88165283203125,328.16192626953125
2021-06-03,13.208484649658203,110.4518051147461,155.3759765625,53.92605209350586,16.933801651000977,52.63072204589844,42.77805709838867,62.00165557861328,117.08906555175781,356.5635070800781,157.3499755859375,195.78575134277344,72.75191497802734,39.798282623291016,211.21200561523438,83.23358917236328,440.8677978515625,59.93583297729492,342.9840393066406,325.061279296875
2021-06-04,13.191961288452148,108.97704315185547,155.34796142578125,54.164039611816406,17.541011810302734,52.96700668334961,43.238433837890625,61.913719177246094,119.38288116455078,359.0676574707031,157.80902099609375,195.12890625,72.47434997558594,39.81669616699219,213.20266723632812,83.7774887084961,451.99322509765625,60.10741424560547,340.8147277832031,329.3583679199219
2021-06-07,13.117618560791016,110.40237426757812,152.81582641601562,53.81146240234375,17.581674575805664,52.93162155151367,43.376548767089844,61.77694320678711,119.81831359863281,356.0498352050781,158.68893432617188,214.92970275878906,71.52680206298828,39.67866897583008,212.7879638671875,83.1087646484375,447.3747253417969,59.791343688964844,339.65838623046875,335.56964111328125
2021-06-08,12.91110610961914,111.8112564086914,152.0496368408203,54.76341247558594,17.420015335083008,53.515716552734375,42.91617202758789,62.45108413696289,119.62578582763672,352.87615966796875,159.2532196044922,213.17178344726562,71.90008544921875,39.45781707763672,216.66790771484375,82.73429107666016,455.2516784667969,59.63782501220703,340.7574157714844,332.6783447265625
2021-06-09,12.787199020385742,111.71239471435547,150.05943298339844,55.22175216674805,17.325448989868164,52.81657791137695,42.28084945678711,61.327510833740234,120.09961700439453,351.1148986816406,156.93873596191406,218.29098510742188,69.72737121582031,38.94251251220703,213.75563049316406,82.62727355957031,458.25555419921875,58.40966796875,334.020263671875,329.2586364746094
2021-06-10,12.481559753417969,110.84727478027344,148.32150268554688,55.30989456176758,17.392070770263672,53.25020980834961,41.51662826538086,59.93037414550781,121.45574951171875,343.0061340332031,155.15977478027344,225.5737762451172,69.50724029541016,38.36278533935547,213.4976043701172,81.74457550048828,461.19097900390625,57.69625473022461,326.28924560546875,331.4620056152344
2021-06-11,12.621989250183105,110.59186553955078,150.10614013671875,54.79866409301758,17.791563034057617,53.07322692871094,42.05986785888672,60.07693099975586,121.2098617553711,346.776123046875,157.34036254882812,216.4461212158203,70.75151062011719,38.51922607421875,214.67723083496094,82.0744857788086,462.0031433105469,57.89492416381836,326.41339111328125,330.265625
2021-06-14,12.283308982849121,109.80917358398438,148.2935028076172,54.71051788330078,17.98469352722168,53.37411117553711,41.57187271118164,59.39301300048828,122.14305877685547,342.0705871582031,156.67091369628906,218.38755798339844,68.92337036132812,38.05912399291992,214.7970733642578,80.88860321044922,466.70965576171875,57.172481536865234,320.6510314941406,335.7590637207031
2021-06-15,12.390694618225098,108.16962432861328,151.4703369140625,56.702571868896484,17.7548828125,54.135215759277344,41.85730743408203,59.41255569458008,121.11959075927734,340.58453369140625,159.02369689941406,215.89553833007812,69.43067169189453,38.08672332763672,214.33624267578125,80.87077331542969,460.5843505859375,57.587894439697266,323.09747314453125,335.7391357421875
2021-06-16,12.407218933105469,107.70823669433594,151.554443359375,56.499839782714844,17.776594161987305,54.099822998046875,41.95859146118164,60.340721130371094,120.47418212890625,340.309326171875,157.5029754638672,213.22972106933594,70.58879089355469,38.298370361328125,213.1289520263672,81.22742462158203,459.2438049316406,57.53371047973633,321.6257629394531,330.08612060546875
2021-06-17,12.200706481933594,106.00276947021484,143.47215270996094,54.640018463134766,18.621994018554688,52.22361755371094,39.398902893066406,58.69933319091797,121.44278717041016,331.5952453613281,155.06411743164062,214.6302490234375,69.04781341552734,36.623634338378906,213.0920867919922,78.38313293457031,464.51788330078125,54.40913772583008,313.8086853027344,335.4998779296875
2021-06-18,11.994194984436035,103.25918579101562,140.17384338378906,53.2385368347168,18.603527069091797,50.91383361816406,38.441314697265625,57.40966033935547,119.81431579589844,319.9732971191406,151.27670288085938,211.09507751464844,66.8368148803711,35.68502426147461,212.4561767578125,74.97711181640625,463.2164306640625,52.648170471191406,314.3725891113281,328.6704406738281
2021-06-21,12.208966255187988,108.34263610839844,144.72421264648438,55.16886901855469,18.392419815063477,53.49802017211914,39.85007095336914,57.937255859375,121.5116195678711,327.9627990722656,157.71340942382812,215.0745391845703,69.62207794189453,36.577613830566406,215.44216918945312,76.6266098022461,467.61968994140625,53.894386291503906,322.8871765136719,331.2925109863281
2021-06-22,12.316352844238281,107.3127670288086,144.72421264648438,56.22658920288086,18.851058959960938,53.798912048339844,40.08945846557617,57.878639221191406,122.02833557128906,327.9536437988281,157.3308563232422,213.88648986816406,69.39237213134766,36.78005599975586,218.61248779296875,76.41262817382812,467.2869873046875,53.524131774902344,326.9199523925781,338.0122985839844
2021-06-23,12.73763656616211,108.9276123046875,146.10702514648438,56.640865325927734,19.021230697631836,53.77236557006836,40.4761848449707,58.7384147644043,121.8253402709961,331.18243408203125,158.78460693359375,209.69456481933594,69.76566314697266,36.991695404052734,218.70458984375,76.564208984375,468.2947998046875,53.506072998046875,332.3192443847656,339.56756591796875
2021-06-24,12.60546875,107.61760711669922,147.22830200195312,56.870033264160156,19.16920280456543,54.32991409301758,41.5994987487793,58.660255432128906,122.19741821289062,338.2454833984375,160.87918090820312,225.0232391357422,70.24422454833984,37.57143020629883,221.03627014160156,77.6430892944336,472.2381591796875,54.192405700683594,335.0617980957031,342.1498107910156
2021-06-25,12.54764461517334,107.9883804321289,149.48948669433594,56.993446350097656,18.995033264160156,54.25910949707031,42.70439910888672,58.914276123046875,122.20590209960938,338.2638244628906,162.06512451171875,222.3670196533203,70.61751556396484,38.298370361328125,221.69061279296875,78.82003021240234,475.63348388671875,55.1044921875,334.4597473144531,340.3452453613281
2021-06-28,12.357653617858887,107.27156829833984,145.76136779785156,55.53907012939453,19.94723129272461,52.73692321777344,42.161155700683594,57.29241943359375,122.23332977294922,338.2087707519531,157.59866333007812,220.43524169921875,70.1389389038086,38.243167877197266,222.34495544433594,78.19589233398438,476.5141296386719,53.957603454589844,334.3642578125,354.5724182128906
2021-06-29,12.398958206176758,107.9224624633789,144.03277587890625,55.195308685302734,19.98890495300293,52.25901794433594,41.24040222167969,57.47806167602539,121.9704818725586,341.79534912109375,157.0917510986328,221.54600524902344,70.08152770996094,37.62662887573242,222.88868713378906,80.8172836303711,480.8292541503906,53.71377944946289,334.3067321777344,350.83367919921875
